FIPS_Code,County,State,Year,variable,value
41051,Multnomah County, Oregon,2014,Total,761305
41067,Washington County, Oregon,2014,Total,556618
42003,Allegheny County, Pennsylvania,2014,Total,1197235
42045,Delaware County, Pennsylvania,2014,Total,541904
42071,Lancaster County, Pennsylvania,2014,Total,519532
42091,Montgomery County, Pennsylvania,2014,Total,797060
42101,Philadelphia County, Pennsylvania,2014,Total,1515813
44007,Providence County, Rhode Island,2014,Total,606305
47037,Davidson County, Tennessee,2014,Total,648013
47157,Shelby County, Tennessee,2014,Total,921562
48029,Bexar County, Texas,2014,Total,1821199
48085,Collin County, Texas,2014,Total,880671
48113,Dallas County, Texas,2014,Total,2486437
48121,Denton County, Texas,2014,Total,740794
48141,El Paso County, Texas,2014,Total,817939
48157,Fort Bend County, Texas,2014,Total,679797
48201,Harris County, Texas,2014,Total,4395224
48215,Hidalgo County, Texas,2014,Total,820586
48339,Montgomery County, Texas,2014,Total,513531
48439,Tarrant County, Texas,2014,Total,1919626
48453,Travis County, Texas,2014,Total,1128113
49035,Salt Lake County, Utah,2014,Total,1077693
49049,Utah County, Utah,2014,Total,548399
51059,Fairfax County, Virginia,2014,Total,1127943
53033,King County, Washington,2014,Total,2050232
53053,Pierce County, Washington,2014,Total,814263
53061,Snohomish County, Washington,2014,Total,749765
55025,Dane County, Wisconsin,2014,Total,501698
55079,Milwaukee County, Wisconsin,2014,Total,933752
1073,Jefferson County, Alabama,2015,Total,646801
4013,Maricopa County, Arizona,2015,Total,4115692
4019,Pima County, Arizona,2015,Total,981340
6001,Alameda County, California,2015,Total,1611546
6013,Contra Costa County, California,2015,Total,1117233
6019,Fresno County, California,2015,Total,957746
6029,Kern County, California,2015,Total,852490
6037,Los Angeles County, California,2015,Total,10021888
6059,Orange County, California,2015,Total,3130028
6065,Riverside County, California,2015,Total,2324474
6067,Sacramento County, California,2015,Total,1482733
6071,San Bernardino County, California,2015,Total,2060954
6073,San Diego County, California,2015,Total,3222190
6075,San Francisco County, California,2015,Total,851921
6077,San Joaquin County, California,2015,Total,712152
6081,San Mateo County, California,2015,Total,758891
6085,Santa Clara County, California,2015,Total,1887462
6097,Sonoma County, California,2015,Total,494394
6099,Stanislaus County, California,2015,Total,532988
6111,Ventura County, California,2015,Total,840470
8005,Arapahoe County, Colorado,2015,Total,624005
8031,Denver County, Colorado,2015,Total,669669
8041,El Paso County, Colorado,2015,Total,657934
9001,Fairfield County, Connecticut,2015,Total,929960
9003,Hartford County, Connecticut,2015,Total,871498
9009,New Haven County, Connecticut,2015,Total,833098
10003,New Castle County, Delaware,2015,Total,539874
11001,District of Columbia, District of Columbia,2015,Total,638027
12009,Brevard County, Florida,2015,Total,560648
12011,Broward County, Florida,2015,Total,1878979
12031,Duval County, Florida,2015,Total,893025
12057,Hillsborough County, Florida,2015,Total,1329432
12071,Lee County, Florida,2015,Total,691054
12086,Miami-Dade County, Florida,2015,Total,2653162
12095,Orange County, Florida,2015,Total,1255086
12099,Palm Beach County, Florida,2015,Total,1403684
12103,Pinellas County, Florida,2015,Total,935344
12105,Polk County, Florida,2015,Total,636822
12127,Volusia County, Florida,2015,Total,508830
13067,Cobb County, Georgia,2015,Total,729957
13089,DeKalb County, Georgia,2015,Total,722017
13121,Fulton County, Georgia,2015,Total,979379
13135,Gwinnett County, Georgia,2015,Total,889374
15003,Honolulu County, Hawaii,2015,Total,967020
17031,Cook County, Illinois,2015,Total,5152758
17043,DuPage County, Illinois,2015,Total,920900
17089,Kane County, Illinois,2015,Total,525939
17097,Lake County, Illinois,2015,Total,686670
17197,Will County, Illinois,2015,Total,677366
18097,Marion County, Indiana,2015,Total,919974
20173,Sedgwick County, Kansas,2015,Total,505240
21111,Jefferson County, Kentucky,2015,Total,749470
24005,Baltimore County, Maryland,2015,Total,810499
24031,Montgomery County, Maryland,2015,Total,1031478
24033,Prince George's County, Maryland,2015,Total,888943
24510,Baltimore city, Maryland,2015,Total,598106
25005,Bristol County, Massachusetts,2015,Total,540179
25009,Essex County, Massachusetts,2015,Total,759764
25017,Middlesex County, Massachusetts,2015,Total,1530727
25025,Suffolk County, Massachusetts,2015,Total,734144
25027,Worcester County, Massachusetts,2015,Total,789489
26081,Kent County, Michigan,2015,Total,626491
26099,Macomb County, Michigan,2015,Total,856163
26125,Oakland County, Michigan,2015,Total,1231867
26163,Wayne County, Michigan,2015,Total,1738190
27053,Hennepin County, Minnesota,2015,Total,1200292
27123,Ramsey County, Minnesota,2015,Total,524247
29095,Jackson County, Missouri,2015,Total,675993
29189,St. Louis County, Missouri,2015,Total,983725
31055,Douglas County, Nebraska,2015,Total,537780
32003,Clark County, Nevada,2015,Total,2088802
34003,Bergen County, New Jersey,2015,Total,927976
34007,Camden County, New Jersey,2015,Total,504199
34013,Essex County, New Jersey,2015,Total,778516
34017,Hudson County, New Jersey,2015,Total,667268
34023,Middlesex County, New Jersey,2015,Total,809410
34029,Ocean County, New Jersey,2015,Total,581144
34031,Passaic County, New Jersey,2015,Total,502867
34039,Union County, New Jersey,2015,Total,549040
35001,Bernalillo County, New Mexico,2015,Total,667896
36005,Bronx County, New York,2015,Total,1420412
36029,Erie County, New York,2015,Total,896567
36047,Kings County, New York,2015,Total,2614180
36055,Monroe County, New York,2015,Total,726222
36059,Nassau County, New York,2015,Total,1342931
36061,New York County, New York,2015,Total,1597437
36081,Queens County, New York,2015,Total,2313008
36103,Suffolk County, New York,2015,Total,1469635
36119,Westchester County, New York,2015,Total,953727
37081,Guilford County, North Carolina,2015,Total,502547
37119,Mecklenburg County, North Carolina,2015,Total,1019570
37183,Wake County, North Carolina,2015,Total,1002347
39035,Cuyahoga County, Ohio,2015,Total,1229345
39049,Franklin County, Ohio,2015,Total,1223451
39061,Hamilton County, Ohio,2015,Total,790581
39113,Montgomery County, Ohio,2015,Total,514753
39153,Summit County, Ohio,2015,Total,533712
40109,Oklahoma County, Oklahoma,2015,Total,761632
40143,Tulsa County, Oklahoma,2015,Total,629119
41051,Multnomah County, Oregon,2015,Total,775522
41067,Washington County, Oregon,2015,Total,568357
42003,Allegheny County, Pennsylvania,2015,Total,1197057
42045,Delaware County, Pennsylvania,2015,Total,542837
42071,Lancaster County, Pennsylvania,2015,Total,523153
42091,Montgomery County, Pennsylvania,2015,Total,797361
42101,Philadelphia County, Pennsylvania,2015,Total,1525590
44007,Providence County, Rhode Island,2015,Total,608265
47037,Davidson County, Tennessee,2015,Total,659367
47157,Shelby County, Tennessee,2015,Total,919280
48029,Bexar County, Texas,2015,Total,1866463
48085,Collin County, Texas,2015,Total,909894
48113,Dallas County, Texas,2015,Total,2520978
48121,Denton County, Texas,2015,Total,767683
48141,El Paso County, Texas,2015,Total,821447
48201,Harris County, Texas,2015,Total,4495844
48215,Hidalgo County, Texas,2015,Total,831453
48339,Montgomery County, Texas,2015,Total,534000
48439,Tarrant County, Texas,2015,Total,1955259
48453,Travis County, Texas,2015,Total,1152969
49035,Salt Lake County, Utah,2015,Total,1093499
49049,Utah County, Utah,2015,Total,558651
51059,Fairfax County, Virginia,2015,Total,1133539
53033,King County, Washington,2015,Total,2087974
53053,Pierce County, Washington,2015,Total,828673
53061,Snohomish County, Washington,2015,Total,760160
55025,Dane County, Wisconsin,2015,Total,509092
55079,Milwaukee County, Wisconsin,2015,Total,934793
1073,Jefferson County, Alabama,2016,Total,646109
4013,Maricopa County, Arizona,2016,Total,4186451
4019,Pima County, Arizona,2016,Total,987885
6001,Alameda County, California,2016,Total,1621485
6013,Contra Costa County, California,2016,Total,1125444
6019,Fresno County, California,2016,Total,966379
6029,Kern County, California,2016,Total,852204
6037,Los Angeles County, California,2016,Total,9989112
6059,Orange County, California,2016,Total,3136217
6065,Riverside County, California,2016,Total,2353864
6067,Sacramento County, California,2016,Total,1494002
6071,San Bernardino County, California,2016,Total,2081216
6073,San Diego County, California,2016,Total,3233771
6075,San Francisco County, California,2016,Total,857255
6077,San Joaquin County, California,2016,Total,720252
6081,San Mateo County, California,2016,Total,758012
6085,Santa Clara County, California,2016,Total,1889316
6099,Stanislaus County, California,2016,Total,536626
6111,Ventura County, California,2016,Total,837424
8005,Arapahoe County, Colorado,2016,Total,630769
8031,Denver County, Colorado,2016,Total,682515
8041,El Paso County, Colorado,2016,Total,667991
9001,Fairfield County, Connecticut,2016,Total,925845
9003,Hartford County, Connecticut,2016,Total,870087
9009,New Haven County, Connecticut,2016,Total,830201
10003,New Castle County, Delaware,2016,Total,540302
11001,District of Columbia, District of Columbia,2016,Total,647654
12009,Brevard County, Florida,2016,Total,573235
12011,Broward County, Florida,2016,Total,1893618
12031,Duval County, Florida,2016,Total,904630
12057,Hillsborough County, Florida,2016,Total,1354249
12071,Lee County, Florida,2016,Total,713021
12086,Miami-Dade County, Florida,2016,Total,2672145
12095,Orange County, Florida,2016,Total,1281519
12099,Palm Beach County, Florida,2016,Total,1424039
12101,Pasco County, Florida,2016,Total,504332
12103,Pinellas County, Florida,2016,Total,946232
12105,Polk County, Florida,2016,Total,652803
12127,Volusia County, Florida,2016,Total,519158
13067,Cobb County, Georgia,2016,Total,737148
13089,DeKalb County, Georgia,2016,Total,725695
13121,Fulton County, Georgia,2016,Total,991572
13135,Gwinnett County, Georgia,2016,Total,900628
15003,Honolulu County, Hawaii,2016,Total,960055
17031,Cook County, Illinois,2016,Total,5115390
17043,DuPage County, Illinois,2016,Total,916826
17089,Kane County, Illinois,2016,Total,525815
17097,Lake County, Illinois,2016,Total,686476
18097,Marion County, Indiana,2016,Total,923062
20173,Sedgwick County, Kansas,2016,Total,506343
21111,Jefferson County, Kentucky,2016,Total,749670
24005,Baltimore County, Maryland,2016,Total,810257
24031,Montgomery County, Maryland,2016,Total,1036302
24033,Prince George's County, Maryland,2016,Total,889371
24510,Baltimore city, Maryland,2016,Total,593353
25005,Bristol County, Massachusetts,2016,Total,543781
25009,Essex County, Massachusetts,2016,Total,762523
25017,Middlesex County, Massachusetts,2016,Total,1533815
25025,Suffolk County, Massachusetts,2016,Total,739133
25027,Worcester County, Massachusetts,2016,Total,790732
26081,Kent County, Michigan,2016,Total,630913
26099,Macomb County, Michigan,2016,Total,859990
26125,Oakland County, Michigan,2016,Total,1233237
26163,Wayne County, Michigan,2016,Total,1727249
27053,Hennepin County, Minnesota,2016,Total,1210680
27123,Ramsey County, Minnesota,2016,Total,526683
29095,Jackson County, Missouri,2016,Total,680346
29189,St. Louis County, Missouri,2016,Total,978259
31055,Douglas County, Nebraska,2016,Total,542214
32003,Clark County, Nevada,2016,Total,2126703
34003,Bergen County, New Jersey,2016,Total,928064
34007,Camden County, New Jersey,2016,Total,503489
34013,Essex County, New Jersey,2016,Total,776820
34017,Hudson County, New Jersey,2016,Total,669511
34023,Middlesex County, New Jersey,2016,Total,807146
34029,Ocean County, New Jersey,2016,Total,585713
34031,Passaic County, New Jersey,2016,Total,499804
34039,Union County, New Jersey,2016,Total,549148
35001,Bernalillo County, New Mexico,2016,Total,669062
36005,Bronx County, New York,2016,Total,1421501
36029,Erie County, New York,2016,Total,895844
36047,Kings County, New York,2016,Total,2603170
36055,Monroe County, New York,2016,Total,723337
36059,Nassau County, New York,2016,Total,1341195
36061,New York County, New York,2016,Total,1596749
36081,Queens County, New York,2016,Total,2306296
36103,Suffolk County, New York,2016,Total,1464253
36119,Westchester County, New York,2016,Total,951318
37081,Guilford County, North Carolina,2016,Total,504936
37119,Mecklenburg County, North Carolina,2016,Total,1039837
37183,Wake County, North Carolina,2016,Total,1023722
39035,Cuyahoga County, Ohio,2016,Total,1223032
39049,Franklin County, Ohio,2016,Total,1232457
39061,Hamilton County, Ohio,2016,Total,791246
39113,Montgomery County, Ohio,2016,Total,515687
39153,Summit County, Ohio,2016,Total,530101
40109,Oklahoma County, Oklahoma,2016,Total,766221
40143,Tulsa County, Oklahoma,2016,Total,633092
41051,Multnomah County, Oregon,2016,Total,785692
41067,Washington County, Oregon,2016,Total,578160
42003,Allegheny County, Pennsylvania,2016,Total,1192434
42045,Delaware County, Pennsylvania,2016,Total,542743
42071,Lancaster County, Pennsylvania,2016,Total,525628
42091,Montgomery County, Pennsylvania,2016,Total,799565
42101,Philadelphia County, Pennsylvania,2016,Total,1523651
44007,Providence County, Rhode Island,2016,Total,608297
47037,Davidson County, Tennessee,2016,Total,664028
47157,Shelby County, Tennessee,2016,Total,915486
48029,Bexar County, Texas,2016,Total,1895930
48085,Collin County, Texas,2016,Total,935794
48113,Dallas County, Texas,2016,Total,2546156
48121,Denton County, Texas,2016,Total,792031
48141,El Paso County, Texas,2016,Total,822857
48157,Fort Bend County, Texas,2016,Total,735455
48201,Harris County, Texas,2016,Total,4543604
48215,Hidalgo County, Texas,2016,Total,840303
48339,Montgomery County, Texas,2016,Total,551552
48439,Tarrant County, Texas,2016,Total,1992012
48453,Travis County, Texas,2016,Total,1175370
49035,Salt Lake County, Utah,2016,Total,1107530
49049,Utah County, Utah,2016,Total,577259
51059,Fairfax County, Virginia,2016,Total,1127062
53033,King County, Washington,2016,Total,2121364
53053,Pierce County, Washington,2016,Total,846011
53061,Snohomish County, Washington,2016,Total,776892
55025,Dane County, Wisconsin,2016,Total,517108
55079,Milwaukee County, Wisconsin,2016,Total,930552
1073,Jefferson County, Alabama,2010,Male,303504
4013,Maricopa County, Arizona,2010,Male,1866272
4019,Pima County, Arizona,2010,Male,469386
6001,Alameda County, California,2010,Male,728682
6013,Contra Costa County, California,2010,Male,507068
6019,Fresno County, California,2010,Male,454619
6029,Kern County, California,2010,Male,406758
6037,Los Angeles County, California,2010,Male,4764325
6059,Orange County, California,2010,Male,1470125
6065,Riverside County, California,2010,Male,1074222
6067,Sacramento County, California,2010,Male,674507
6071,San Bernardino County, California,2010,Male,983750
6073,San Diego County, California,2010,Male,1490665
6075,San Francisco County, California,2010,Male,404494
6077,San Joaquin County, California,2010,Male,329650
6081,San Mateo County, California,2010,Male,350482
6085,Santa Clara County, California,2010,Male,885681
